Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
"decreaseApproval(address,uint256)","transferFrom(address,address,uint256)"
"transfer(address,uint256)","transferFrom(address,address,uint256)"
"increaseApproval(address,uint256)","transferFrom(address,address,uint256)"
notPausable(),unpause()
renounceOwnership(),unpause()
pause(),unpause()
transferOwnership(address),unpause()
unpause(),notPausable()
renounceOwnership(),notPausable()
pause(),notPausable()
transferOwnership(address),notPausable()
unpause(),renounceOwnership()
notPausable(),renounceOwnership()
pause(),renounceOwnership()
transferOwnership(address),renounceOwnership()
unpause(),pause()
notPausable(),pause()
renounceOwnership(),pause()
transferOwnership(address),pause()
"approve(address,uint256)","transfer(address,uint256)"
"transferFrom(address,address,uint256)","transfer(address,uint256)"
"decreaseApproval(address,uint256)","transfer(address,uint256)"
"increaseApproval(address,uint256)","transfer(address,uint256)"
unpause(),transferOwnership(address)
notPausable(),transferOwnership(address)
renounceOwnership(),transferOwnership(address)
pause(),transferOwnership(address)
