Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
"mint(address,uint256)","transferFrom(address,address,uint256)"
upgrade(uint256),"transferFrom(address,address,uint256)"
"decreaseApproval(address,uint256)","transferFrom(address,address,uint256)"
"transfer(address,uint256)","transferFrom(address,address,uint256)"
"increaseApproval(address,uint256)","transferFrom(address,address,uint256)"
unpause(),allowUpgrades()
"mint(address,uint256)",allowUpgrades()
upgrade(uint256),allowUpgrades()
"setTokenInformation(string,string)",allowUpgrades()
finishMinting(),allowUpgrades()
pause(),allowUpgrades()
startMinting(),allowUpgrades()
setTokenUpgrader(address),allowUpgrades()
transferOwnership(address),allowUpgrades()
setUpgradeMaster(address),allowUpgrades()
"approve(address,uint256)","transfer(address,uint256)"
"transferFrom(address,address,uint256)","transfer(address,uint256)"
"mint(address,uint256)","transfer(address,uint256)"
upgrade(uint256),"transfer(address,uint256)"
"decreaseApproval(address,uint256)","transfer(address,uint256)"
"increaseApproval(address,uint256)","transfer(address,uint256)"
unpause(),setTokenUpgrader(address)
"mint(address,uint256)",setTokenUpgrader(address)
upgrade(uint256),setTokenUpgrader(address)
allowUpgrades(),setTokenUpgrader(address)
"setTokenInformation(string,string)",setTokenUpgrader(address)
finishMinting(),setTokenUpgrader(address)
pause(),setTokenUpgrader(address)
startMinting(),setTokenUpgrader(address)
transferOwnership(address),setTokenUpgrader(address)
setUpgradeMaster(address),setTokenUpgrader(address)
unpause(),setUpgradeMaster(address)
"mint(address,uint256)",setUpgradeMaster(address)
upgrade(uint256),setUpgradeMaster(address)
allowUpgrades(),setUpgradeMaster(address)
"setTokenInformation(string,string)",setUpgradeMaster(address)
finishMinting(),setUpgradeMaster(address)
pause(),setUpgradeMaster(address)
startMinting(),setUpgradeMaster(address)
setTokenUpgrader(address),setUpgradeMaster(address)
transferOwnership(address),setUpgradeMaster(address)
