Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
"decreaseApproval(address,uint256)","transferFrom(address,address,uint256)"
removeAdministrator(address),"transferFrom(address,address,uint256)"
"transfer(address,uint256)","transferFrom(address,address,uint256)"
addAdministrator(address),"transferFrom(address,address,uint256)"
"increaseApproval(address,uint256)","transferFrom(address,address,uint256)"
renounceOwnership(),unpause()
pause(),unpause()
transferOwnership(address),unpause()
unpause(),removeAdministrator(address)
renounceOwnership(),removeAdministrator(address)
pause(),removeAdministrator(address)
transferOwnership(address),removeAdministrator(address)
unpause(),renounceOwnership()
pause(),renounceOwnership()
transferOwnership(address),renounceOwnership()
unpause(),pause()
renounceOwnership(),pause()
transferOwnership(address),pause()
"approve(address,uint256)","transfer(address,uint256)"
"transferFrom(address,address,uint256)","transfer(address,uint256)"
"decreaseApproval(address,uint256)","transfer(address,uint256)"
removeAdministrator(address),"transfer(address,uint256)"
addAdministrator(address),"transfer(address,uint256)"
"increaseApproval(address,uint256)","transfer(address,uint256)"
unpause(),addAdministrator(address)
renounceOwnership(),addAdministrator(address)
pause(),addAdministrator(address)
transferOwnership(address),addAdministrator(address)
unpause(),transferOwnership(address)
renounceOwnership(),transferOwnership(address)
pause(),transferOwnership(address)
