Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
"mint(address,uint256)","transferFrom(address,address,uint256)"
burn(uint256),"transferFrom(address,address,uint256)"
"decreaseApproval(address,uint256)","transferFrom(address,address,uint256)"
"transfer(address,uint256)","transferFrom(address,address,uint256)"
wipeBlacklistedAccount(address),"transferFrom(address,address,uint256)"
"increaseApproval(address,uint256)","transferFrom(address,address,uint256)"
"approve(address,uint256)",burn(uint256)
"transferFrom(address,address,uint256)",burn(uint256)
"mint(address,uint256)",burn(uint256)
"decreaseApproval(address,uint256)",burn(uint256)
"transfer(address,uint256)",burn(uint256)
wipeBlacklistedAccount(address),burn(uint256)
"increaseApproval(address,uint256)",burn(uint256)
delegateToNewContract(address),claimOwnership()
unpause(),claimOwnership()
"mint(address,uint256)",claimOwnership()
burn(uint256),claimOwnership()
"changeBurnBounds(uint256,uint256)",claimOwnership()
pause(),claimOwnership()
"changeInsuranceFees(uint80,uint80,uint80,uint80,uint256,uint80,uint80,uint256)",claimOwnership()
wipeBlacklistedAccount(address),claimOwnership()
changeInsurer(address),claimOwnership()
transferOwnership(address),claimOwnership()
"approve(address,uint256)","transfer(address,uint256)"
"transferFrom(address,address,uint256)","transfer(address,uint256)"
"mint(address,uint256)","transfer(address,uint256)"
burn(uint256),"transfer(address,uint256)"
"decreaseApproval(address,uint256)","transfer(address,uint256)"
wipeBlacklistedAccount(address),"transfer(address,uint256)"
"increaseApproval(address,uint256)","transfer(address,uint256)"
